Disparado?;Jornada;Activity name / Taxonomia;Canal;Data de Disparo;Data Fim;Safra;BU;Parceiro;SIGLA;Segmento;SIGLA;Subgrupos;Base Total;Base Acionável;% Otimização de base;Etapa de aquisição;Ordem de disparo;Perfil de Crédito;Produto;Oferta;Promocional;SIGLA;Oferta 2;Promocional 2;Custo Unitário Oferta;Custo Total da Oferta;Custo unitário do canal;Custo total canal;Taxa de Entrega;Taxa de Abertura ;Taxa de Clique;Taxa de Proposta;Taxa de Aprovação;Taxa de Finalização;Taxa de Conversão;Custo Total Campanha;CAC;Cartões Gerados;Aprovados;Propostas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_SABADO_SMS_A_B;afz_car_vis_pon_wpp_car_aqssabados_sms_a_diario;SMS;04/10/2025;06/10/2025;out/25;B2C;Proprietaria;PROPRI;Abandonados;ABD;N/A;372;359;96,51%;Meio_de_Funil;1;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 22,98;97%;N/A;N/A;3,90%;85,71%;42,86%;1,67%;R$ 22,98;R$ 3,83;6;12;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_VC_AQUISICAO_PLURIX_CARTONISTAS_SENF_WPP;afz_aqs_grl_reg_cart_wpp_aqswpp1vendasenf_pontual;WhatsApp;05/10/2025;07/10/2025;out/25;Plurix;N/A;N/A;Cartonistas;CT;N/A;1239;1002;80,87%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 420,84;81%;74,75%;N/A;1,40%;85,71%;78,57%;1,10%;R$ 420,84;R$ 38,26;11;12;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_VC_AQUISICAO_PLURIX_CARTONISTAS_SENF_WPP;afz_aqs_grl_reg_cart_wpp_aqswpp1vendasenf_pontual;WhatsApp;06/10/2025;08/10/2025;out/25;Plurix;N/A;N/A;Cartonistas;CT;N/A;1798;1452;80,76%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 609,84;81%;76,45%;N/A;1,93%;96,43%;85,71%;1,65%;R$ 609,84;R$ 25,41;24;27;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_VC_AQUISICAO_PLURIX_CARTONISTAS_SIGACRED_SMS;afz_aqs_grl_reg_cart_sms_aqssms1vendasiga_pontual;SMS;07/10/2025;08/10/2025;out/25;Plurix;N/A;N/A;Cartonistas;CT;N/A;3855;3138;81,40%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 200,83;81%;N/A;N/A;0,19%;83,33%;83,33%;0,16%;R$ 200,83;R$ 40,17;5;5;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_REPESCAGEM_MEIO_FUNIL_SETEMBRO_NIVER_WPP;afz_car_vis_aqs_wpp_nsa_aqsrepescagemniver_pontual;WhatsApp;08/10/2025;10/10/2025;out/25;B2C;Proprietaria;PROPRI;Negados;NGD;N/A;3666;3215;87,70%;Meio_de_Funil;3;Whitelist;Classic;Vibe;Em dobro;DOBRO;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 1.350,30;88%;65,48%;21,31%;2,95%;89,47%;55,79%;1,65%;R$ 1.350,30;R$ 25,48;53;85;95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_LEADS_SERASA_MEIO_FUNIL_SETEMBRO_NIVER_WPP;afz_car_vis_aqs_wpp_nsa_aqsleadsparceirosserasaniver_pontual;WhatsApp;08/10/2025;10/10/2025;out/25;B2C;Serasa;SERASA;Leads_Parceiros;LP;N/A;2730;1731;63,41%;Meio_de_Funil;3;Whitelist;Classic;Vibe;Em dobro;DOBRO;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 727,02;63%;73,13%;N/A;4,27%;93,24%;56,76%;2,43%;R$ 727,02;R$ 17,31;42;69;74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_REPESCAGEM_MEIO_FUNIL_SETEMBRO_NIVER_WPP;afz_car_vis_aqs_wpp_nsa_aqsrepescagempadrão_pontual;WhatsApp;08/10/2025;10/10/2025;out/25;B2C;Proprietaria;PROPRI;Negados;NGD;N/A;1860;1654;88,92%;Meio_de_Funil;3;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 694,68;89%;71,41%;18,36%;2,48%;90,24%;60,98%;1,51%;R$ 694,68;R$ 27,79;25;37;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_LEADS_SERASA_MEIO_FUNIL_SETEMBRO_NIVER_WPP;afz_car_vis_aqs_wpp_nsa_aqsleadsparceirosserasapadrão_pontual;WhatsApp;08/10/2025;10/10/2025;out/25;B2C;Serasa;SERASA;Leads_Parceiros;LP;N/A;711;455;63,99%;Meio_de_Funil;3;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 191,10;64%;73,78%;N/A;3,52%;87,50%;75,00%;2,64%;R$ 191,10;R$ 15,93;12;14;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_UPGRADE_MEIO_FUNIL_SETEMBRO_NIVER_WPP;afz_car_vis_aqs_wpp_nsa_aqsupgradeniver_pontual;WhatsApp;08/10/2025;10/10/2025;out/25;B2C;Proprietaria;PROPRI;Aprovados_nao_convertidos;ANC;N/A;957;774;80,88%;Meio_de_Funil;1;Whitelist;Classic;Vibe;Em dobro;DOBRO;Anuidade;Test Drive 3 meses;R$ 76,50;R$ 306,00;R$ 0,420;R$ 325,08;81%;53,71%;13,45%;1,81%;85,71%;28,57%;0,52%;R$ 631,08;R$ 157,77;4;12;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_UPGRADE_MEIO_FUNIL_SETEMBRO_NIVER_WPP;afz_car_vis_aqs_wpp_nsa_aqsupgradepadrão_pontual;WhatsApp;08/10/2025;10/10/2025;out/25;B2C;Proprietaria;PROPRI;Aprovados_nao_convertidos;ANC;N/A;260;193;74,23%;Meio_de_Funil;1;Whitelist;Classic;Padrao;Upgrade;UPG;Anuidade;Test Drive 3 meses;R$ 0,00;R$ 0,00;R$ 0,420;R$ 81,06;74%;51,15%;16,06%;3,11%;100,00%;16,67%;0,52%;R$ 81,06;R$ 81,06;1;6;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_LEADS_BPC_MEIO_FUNIL_SETEMBRO_NIVER_WPP;afz_car_vis_aqs_wpp_nsa_aqsleadsparceirosbpcniver_pontual;WhatsApp;08/10/2025;10/10/2025;out/25;B2C;Bom_Pra_Credito;BPC;Leads_Parceiros;LP;N/A;24;17;70,83%;Meio_de_Funil;3;Whitelist;Classic;Vibe;Em dobro;DOBRO;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 7,14;71%;64,71%;N/A;0,00%;0,00%;0,00%;0,00%;R$ 7,14;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_LEADS_BPC_MEIO_FUNIL_SETEMBRO_NIVER_WPP;afz_car_vis_aqs_wpp_nsa_aqsleadsparceirosbpcpadrão_pontual;WhatsApp;08/10/2025;10/10/2025;out/25;B2C;Bom_Pra_Credito;BPC;Leads_Parceiros;LP;N/A;10;8;80,00%;Meio_de_Funil;3;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 3,36;80%;75,00%;N/A;0,00%;0,00%;0,00%;0,00%;R$ 3,36;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2B2C_DIA_TOPO_FUNIL_OUTUBRO_NIVER_II _2;afz_car_vis_aqs_email_nsa_aqsb2b2cdianiver2ii_pontual;E-mail;09/10/2025;11/10/2025;out/25;B2B2C;Dia;DIA;CRM;CRM;N/A;110016;109083;99,15%;Aquisicao;2;Mar_aberto;Classic;Vibe;Em dobro;DOBRO;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 94,36;99%;11,71%;0,20%;0,07%;22,54%;15,49%;0,01%;R$ 94,36;R$ 8,58;11;16;71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2B2C_DIA_TOPO_FUNIL_OUTUBRO_NIVER_I _2;afz_car_vis_aqs_email_nsa_aqsb2b2cdianiver2i_pontual;E-mail;09/10/2025;11/10/2025;out/25;B2B2C;Dia;DIA;CRM;CRM;N/A;110181;109209;99,12%;Aquisicao;2;Mar_aberto;Classic;Vibe;Em dobro;DOBRO;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 94,47;99%;11,89%;0,18%;0,06%;21,21%;10,61%;0,01%;R$ 94,47;R$ 13,50;7;14;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_INSTITUCIONAL_VIBE_TUDÃO_SETEMBRO_NIVER_EMAIL_2;afz_car_vis_aqs_email_nsa_aqstoponiver2_pontual;E-mail;09/10/2025;11/10/2025;out/25;B2C;Proprietaria;PROPRI;Base_Proprietaria;BP;N/A;103011;101623;98,65%;Aquisicao;1;Mar_aberto;Classic;Vibe;Em dobro;DOBRO;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 87,90;99%;33,98%;0,11%;0,05%;10,20%;4,08%;0,00%;R$ 87,90;R$ 43,95;2;5;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_LEADS_SERASA_MEIO_FUNIL_OUTUBRO_NIVER_2;afz_car_vis_aqs_email_nsa_aqsleadsparceirosserasaniver2_pontual;E-mail;09/10/2025;11/10/2025;out/25;B2C;Proprietaria;PROPRI;Leads_Parceiros;LP;N/A;2294;2014;87,79%;Meio_de_Funil;4;Whitelist;Classic;Vibe;Em dobro;DOBRO;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 1,74;88%;17,87%;2,43%;1,49%;90,00%;46,67%;0,70%;R$ 1,74;R$ 0,12;14;27;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2B2C_DIA_TOPO_FUNIL_OUTUBRO_NIVER_I _2;afz_car_vis_aqs_email_nsa_aqsb2b2cdiapadrão3i_pontual;E-mail;09/10/2025;11/10/2025;out/25;B2B2C;Dia;DIA;CRM;CRM;N/A;27523;27268;99,07%;Aquisicao;2;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 23,59;99%;13,17%;0,22%;0,07%;5,00%;0,00%;0,00%;R$ 23,59;R$ 0,00;0;1;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_REPESCAGEM_MEIO_FUNIL_SETEMBRO_NIVER_2;afz_car_vis_aqs_email_nsa_aqsrepescagemniver2_pontual;E-mail;09/10/2025;11/10/2025;out/25;B2C;Proprietaria;PROPRI;Negados;NGD;N/A;669;646;96,56%;Meio_de_Funil;4;Whitelist;Classic;Vibe;Em dobro;DOBRO;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,56;97%;18,42%;1,70%;2,63%;94,12%;47,06%;1,24%;R$ 0,56;R$ 0,07;8;16;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_VC_AQUISICAO_PLURIX_CARTONISTAS_SIGACRED_SMS;afz_aqs_grl_reg_cart_sms_aqssms2vendasiga_pontual;SMS;09/10/2025;11/10/2025;out/25;Plurix;N/A;N/A;Cartonistas;CT;N/A;3854;3094;80,28%;Aquisicao;2;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 198,02;80%;N/A;N/A;0,39%;91,67%;66,67%;0,26%;R$ 198,02;R$ 24,75;8;11;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2B2C_ALVORADA_TOPO_FUNIL_OUTUBRO_NIVER_2;afz_car_vis_aqs_email_nsa_aqsb2b2calvoradaniver2_pontual;E-mail;09/10/2025;11/10/2025;out/25;B2B2C;Alvorada;ALVO;CRM;CRM;N/A;29271;29054;99,26%;Aquisicao;2;Mar_aberto;Classic;Vibe;Em dobro;DOBRO;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 25,13;99%;12,30%;0,07%;0,04%;33,33%;33,33%;0,01%;R$ 25,13;R$ 6,28;4;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2B2C_DIA_TOPO_FUNIL_OUTUBRO_NIVER_II _2;afz_car_vis_aqs_email_nsa_aqsb2b2cdiapadrão2ii_pontual;E-mail;09/10/2025;11/10/2025;out/25;B2B2C;Dia;DIA;CRM;CRM;N/A;27547;27346;99,27%;Aquisicao;2;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 23,65;99%;13,54%;0,19%;0,04%;16,67%;8,33%;0,00%;R$ 23,65;R$ 23,65;1;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_UPGRADE_MEIO_FUNIL_OUTUBRO_NIVER_2;afz_car_vis_aqs_email_nsa_aqsupgradeniver2_pontual;E-mail;09/10/2025;11/10/2025;out/25;B2C;Proprietaria;PROPRI;Aprovados_nao_convertidos;ANC;N/A;220;216;98,18%;Meio_de_Funil;2;Whitelist;Classic;Vibe;Em dobro;DOBRO;Anuidade;Test Drive 3 meses;R$ 76,50;R$ 306,00;R$ 0,001;R$ 0,19;98%;19,44%;3,24%;4,17%;88,89%;44,44%;1,85%;R$ 306,19;R$ 76,55;4;8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_INSTITUCIONAL_VIBE_TUDÃO_SETEMBRO_NIVER_EMAIL_2;afz_car_vis_aqs_email_nsa_aqstopopadrão2_pontual;E-mail;09/10/2025;11/10/2025;out/25;B2C;Proprietaria;PROPRI;Base_Proprietaria;BP;N/A;25504;25165;98,67%;Aquisicao;1;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 21,77;99%;33,92%;0,10%;0,02%;50,00%;16,67%;0,00%;R$ 21,77;R$ 21,77;1;3;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_LEADS_SERASA_MEIO_FUNIL_OUTUBRO_NIVER_2;afz_car_vis_aqs_email_nsa_aqsleadsparceirosserasapadrão2_pontual;E-mail;09/10/2025;11/10/2025;out/25;B2C;Proprietaria;PROPRI;Leads_Parceiros;LP;N/A;591;526;89,00%;Meio_de_Funil;4;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,45;89%;18,68%;1,33%;1,14%;100,00%;100,00%;1,14%;R$ 0,45;R$ 0,08;6;6;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_REPESCAGEM_MEIO_FUNIL_SETEMBRO_NIVER_2;afz_car_vis_aqs_email_nsa_aqsrepescagempadrão2_pontual;E-mail;09/10/2025;11/10/2025;out/25;B2C;Proprietaria;PROPRI;Negados;NGD;N/A;167;164;98,20%;Meio_de_Funil;4;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,14;98%;12,20%;0,61%;3,05%;60,00%;20,00%;0,61%;R$ 0,14;R$ 0,14;1;3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2B2C_ALVORADA_TOPO_FUNIL_OUTUBRO_NIVER_2;afz_car_vis_aqs_email_nsa_aqsb2b2calvoradapadrão2_pontual;E-mail;09/10/2025;11/10/2025;out/25;B2B2C;Alvorada;ALVO;CRM;CRM;N/A;7143;7086;99,20%;Aquisicao;2;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 6,13;99%;12,67%;0,07%;0,06%;100,00%;100,00%;0,06%;R$ 6,13;R$ 1,53;4;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_UPGRADE_MEIO_FUNIL_OUTUBRO_NIVER_2;afz_car_vis_aqs_email_nsa_aqsupgradepadrão2_pontual;E-mail;09/10/2025;11/10/2025;out/25;B2C;Proprietaria;PROPRI;Aprovados_nao_convertidos;ANC;N/A;49;49;100,00%;Meio_de_Funil;2;Whitelist;Classic;Padrao;Upgrade;UPG;Anuidade;Test Drive 3 meses;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,04;100%;12,24%;2,04%;8,16%;100,00%;0,00%;0,00%;R$ 0,04;R$ 0,00;0;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_LEADS_BPC_MEIO_FUNIL_OUTUBRO_NIVER_2;afz_car_vis_aqs_email_nsa_aqsleadsparceirosbpcniver2_pontual;E-mail;09/10/2025;11/10/2025;out/25;B2C;Proprietaria;PROPRI;Leads_Parceiros;LP;N/A;21;17;80,95%;Meio_de_Funil;4;Whitelist;Classic;Vibe;Em dobro;DOBRO;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,01;81%;23,53%;0,00%;0,00%;0,00%;0,00%;0,00%;R$ 0,01;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_LEADS_BPC_MEIO_FUNIL_OUTUBRO_NIVER_2;afz_car_vis_aqs_email_nsa_aqsleadsparceirosbpcpadrão2_pontual;E-mail;09/10/2025;11/10/2025;out/25;B2C;Proprietaria;PROPRI;Leads_Parceiros;LP;N/A;6;4;66,67%;Meio_de_Funil;4;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,00;67%;75,00%;25,00%;0,00%;0,00%;0,00%;0,00%;R$ 0,00;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_INSTITUCIONAL_VIBE_TUDÃO_SETEMBRO_NIVER_EMAIL_2;afz_car_vis_aqs_email_nsa_aqstoponiver3_pontual;E-mail;11/10/2025;13/10/2025;out/25;B2C;Proprietaria;PROPRI;Base_Proprietaria;BP;N/A;100973;100067;99,10%;Aquisicao;2;Mar_aberto;Classic;Vibe;Em dobro;DOBRO;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 86,56;99%;34,11%;0,15%;0,03%;14,81%;0,00%;0,00%;R$ 86,56;R$ 0,00;0;4;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_SABADO_SMS_A_B;afz_car_vis_pon_wpp_car_aqssabados_sms_a_diario;SMS;11/10/2025;13/10/2025;out/25;B2C;Proprietaria;PROPRI;Abandonados;ABD;N/A;344;334;97,09%;Meio_de_Funil;2;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 21,38;97%;N/A;N/A;4,49%;100,00%;66,67%;2,99%;R$ 21,38;R$ 2,14;10;15;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_SABADO_SMS_A_B;afz_car_vis_pon_wpp_car_aqssabados_sms_b_diario;SMS;11/10/2025;13/10/2025;out/25;B2C;Proprietaria;PROPRI;Abandonados;ABD;N/A;391;377;96,42%;Meio_de_Funil;2;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 24,13;96%;N/A;N/A;3,71%;78,57%;35,71%;1,33%;R$ 24,13;R$ 4,83;5;11;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_UPGRADE_MEIO_FUNIL_OUTUBRO_NIVER_2;afz_car_vis_aqs_email_nsa_aqsupgradeniver3_pontual;E-mail;11/10/2025;13/10/2025;out/25;B2C;Proprietaria;PROPRI;Aprovados_nao_convertidos;ANC;N/A;198;195;98,48%;Meio_de_Funil;3;Whitelist;Classic;Vibe;Em dobro;DOBRO;Anuidade;Test Drive 3 meses;R$ 76,50;R$ 153,00;R$ 0,001;R$ 0,17;98%;15,90%;3,06%;2,05%;50,00%;50,00%;1,03%;R$ 153,17;R$ 76,58;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_INSTITUCIONAL_VIBE_TUDÃO_SETEMBRO_NIVER_EMAIL_2;afz_car_vis_aqs_email_nsa_aqstopopadrão3_pontual;E-mail;11/10/2025;13/10/2025;out/25;B2C;Proprietaria;PROPRI;Base_Proprietaria;BP;N/A;25027;24820;99,17%;Aquisicao;2;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 21,47;99%;34,56%;0,13%;0,02%;50,00%;25,00%;0,00%;R$ 21,47;R$ 21,47;1;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_REPESCAGEM_MEIO_FUNIL_SETEMBRO_NIVER_2;afz_car_vis_aqs_email_nsa_aqsrepescagemniver3_pontual;E-mail;11/10/2025;13/10/2025;out/25;B2C;Proprietaria;PROPRI;Negados;NGD;N/A;61;59;96,72%;Meio_de_Funil;5;Whitelist;Classic;Vibe;Em dobro;DOBRO;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,05;97%;28,81%;3,39%;3,39%;100,00%;50,00%;1,69%;R$ 0,05;R$ 0,05;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_UPGRADE_MEIO_FUNIL_OUTUBRO_NIVER_2;afz_car_vis_aqs_email_nsa_aqsupgradepadrão3_pontual;E-mail;11/10/2025;13/10/2025;out/25;B2C;Proprietaria;PROPRI;Aprovados_nao_convertidos;ANC;N/A;44;44;100,00%;Meio_de_Funil;3;Whitelist;Classic;Padrao;Upgrade;UPG;Anuidade;Test Drive 3 meses;R$ 76,50;R$ 0,00;R$ 0,001;R$ 0,04;100%;13,64%;0,00%;4,55%;100,00%;0,00%;0,00%;R$ 0,04;R$ 0,00;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_REPESCAGEM_MEIO_FUNIL_SETEMBRO_NIVER_2;afz_car_vis_aqs_email_nsa_aqsrepescagempadrão3_pontual;E-mail;11/10/2025;13/10/2025;out/25;B2C;Proprietaria;PROPRI;Negados;NGD;N/A;5;5;100,00%;Meio_de_Funil;5;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,00;100%;N/A;N/A;0,00%;0,00%;0,00%;0,00%;R$ 0,00;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_REPESCAGEM_MEIO_FUNIL_SETEMBRO_NIVER_SMS _2;afz_car_vis_aqs_sms_nsa_aqsrepescagemniver2_pontual;SMS;13/10/2025;14/10/2025;out/25;B2C;Proprietaria;PROPRI;Negados;NGD;N/A;3462;3249;93,85%;Meio_de_Funil;6;Whitelist;Classic;Vibe;Em dobro;DOBRO;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 207,94;94%;N/A;N/A;0,62%;85,00%;35,00%;0,22%;R$ 207,94;R$ 29,71;7;17;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_LEADS_SERASA_MEIO_FUNIL_SETEMBRO_NIVER_SMS_2;afz_car_vis_aqs_sms_nsa_aqsleadsparceirosserasaniver2_pontual;SMS;13/10/2025;14/10/2025;out/25;B2C;Proprietaria;PROPRI;Leads_Parceiros;LP;N/A;2726;1712;62,80%;Meio_de_Funil;5;Whitelist;Classic;Vibe;Em dobro;DOBRO;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 109,57;63%;N/A;N/A;0,76%;100,00%;69,23%;0,53%;R$ 109,57;R$ 12,17;9;13;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_UPGRADE_MEIO_FUNIL_SETEMBRO_NIVER_SMS_2;afz_car_vis_aqs_sms_nsa_aqsupgradeniver2_pontual;SMS;13/10/2025;14/10/2025;out/25;B2C;Proprietaria;PROPRI;Aprovados_nao_convertidos;ANC;N/A;874;802;91,76%;Meio_de_Funil;4;Whitelist;Classic;Vibe;Em dobro;DOBRO;Anuidade;Test Drive 3 meses;R$ 76,50;R$ 229,50;R$ 0,064;R$ 51,33;92%;N/A;N/A;1,00%;87,50%;37,50%;0,37%;R$ 280,83;R$ 93,61;3;7;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
